"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-22 17:44:36",1755884676560,"zconnapi.vercel.app/token-status","GET","",-1,"mcmmg-1755884676467-842da9df59b9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:36,559 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3SCQQ7VB0N8ZZGW7DNMG","",-1
"2025-08-22 17:44:36",1755884676560,"zconnapi.vercel.app/token-status","GET","",-1,"mcmmg-1755884676467-842da9df59b9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:36,559 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3SCQQ7VB0N8ZZGW7DNMG","",-1
"2025-08-22 17:44:36",1755884676503,"zconnapi.vercel.app/token-status","GET","",200,"mcmmg-1755884676467-842da9df59b9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",136,"sin1",163,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3SCQQ7VB0N8ZZGW7DNMG","jRl3ZdDmHZ29",1
"2025-08-22 17:44:35",1755884675648,"zconnapi.vercel.app/token-status","GET","",-1,"rprbs-1755884675468-d320f10b19b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:35] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3RDGPPHCEF248A1HQ31A","",-1
"2025-08-22 17:44:35",1755884675556,"zconnapi.vercel.app/token-status","GET","",-1,"rprbs-1755884675468-d320f10b19b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:35,555 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3RDGPPHCEF248A1HQ31A","",-1
"2025-08-22 17:44:35",1755884675556,"zconnapi.vercel.app/token-status","GET","",-1,"rprbs-1755884675468-d320f10b19b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:35,555 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3RDGPPHCEF248A1HQ31A","",-1
"2025-08-22 17:44:35",1755884675504,"zconnapi.vercel.app/token-status","GET","",200,"rprbs-1755884675468-d320f10b19b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",137,"sin1",163,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3RDGPPHCEF248A1HQ31A","jRl3ZdDmHZ29",1
"2025-08-22 17:44:34",1755884674220,"zconnapi.vercel.app/raw-schedule","GET","",-1,"6gwj6-1755884674043-901e23500ea2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:34] ""GET /raw-schedule HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3Q130RVGW3Z61DY7FJB2","",-1
"2025-08-22 17:44:34",1755884674143,"zconnapi.vercel.app/raw-schedule","GET","",-1,"6gwj6-1755884674043-901e23500ea2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:34,143 - main - WARNING - [main.py:708] - No valid tokens found","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3Q130RVGW3Z61DY7FJB2","",-1
"2025-08-22 17:44:34",1755884674132,"zconnapi.vercel.app/raw-schedule","GET","",-1,"6gwj6-1755884674043-901e23500ea2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:34,131 - main - INFO - [main.py:579] - New tokens (sync): Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3Q130RVGW3Z61DY7FJB2","",-1
"2025-08-22 17:44:34",1755884674132,"zconnapi.vercel.app/raw-schedule","GET","",-1,"6gwj6-1755884674043-901e23500ea2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:34,131 - main - INFO - [main.py:554] - Successfully refreshed access token (sync)","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3Q130RVGW3Z61DY7FJB2","",-1
"2025-08-22 17:44:34",1755884674082,"zconnapi.vercel.app/raw-schedule","GET","",200,"6gwj6-1755884674043-901e23500ea2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",138,"sin1",163,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3Q130RVGW3Z61DY7FJB2","jRl3ZdDmHZ29",1
"2025-08-22 17:44:31",1755884671450,"zconnapi.vercel.app/token-status","GET","",-1,"tgf7q-1755884671272-23610e94de44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:31] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3MADEH73Z2KVMZEWD49G","",-1
"2025-08-22 17:44:31",1755884671354,"zconnapi.vercel.app/token-status","GET","",-1,"tgf7q-1755884671272-23610e94de44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:31,354 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3MADEH73Z2KVMZEWD49G","",-1
"2025-08-22 17:44:31",1755884671354,"zconnapi.vercel.app/token-status","GET","",-1,"tgf7q-1755884671272-23610e94de44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:31,354 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3MADEH73Z2KVMZEWD49G","",-1
"2025-08-22 17:44:31",1755884671309,"zconnapi.vercel.app/token-status","GET","",200,"tgf7q-1755884671272-23610e94de44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",133,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3MADEH73Z2KVMZEWD49G","jRl3ZdDmHZ29",1
"2025-08-22 17:44:31",1755884671031,"zconnapi.vercel.app/","GET","",-1,"c97xq-1755884670924-9329288fa10d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:31] ""GET / HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KZHSR0VCYK0SFBGSYKZ","",-1
"2025-08-22 17:44:31",1755884671026,"zconnapi.vercel.app/","GET","",-1,"c97xq-1755884670924-9329288fa10d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:31,025 - main - INFO - [main.py:579] - New tokens (sync): Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KZHSR0VCYK0SFBGSYKZ","",-1
"2025-08-22 17:44:31",1755884671026,"zconnapi.vercel.app/","GET","",-1,"c97xq-1755884670924-9329288fa10d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:31,025 - main - INFO - [main.py:554] - Successfully refreshed access token (sync)","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KZHSR0VCYK0SFBGSYKZ","",-1
"2025-08-22 17:44:30",1755884670961,"zconnapi.vercel.app/","GET","",200,"c97xq-1755884670924-9329288fa10d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",57,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KZHSR0VCYK0SFBGSYKZ","jRl3ZdDmHZ29",1
"2025-08-22 17:44:30",1755884670798,"zconnapi.vercel.app/token-status","GET","",-1,"wm6xv-1755884670614-2b3e41bf17b0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:30] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KNT1BXQ5XQYR4YBMR06","",-1
"2025-08-22 17:44:30",1755884670704,"zconnapi.vercel.app/token-status","GET","",-1,"wm6xv-1755884670614-2b3e41bf17b0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:30,703 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KNT1BXQ5XQYR4YBMR06","",-1
"2025-08-22 17:44:30",1755884670704,"zconnapi.vercel.app/token-status","GET","",-1,"wm6xv-1755884670614-2b3e41bf17b0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:30,703 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KNT1BXQ5XQYR4YBMR06","",-1
"2025-08-22 17:44:30",1755884670650,"zconnapi.vercel.app/token-status","GET","",200,"wm6xv-1755884670614-2b3e41bf17b0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",138,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3KNT1BXQ5XQYR4YBMR06","jRl3ZdDmHZ29",1
"2025-08-22 17:44:28",1755884668614,"zconnapi.vercel.app/token-status","GET","",-1,"k7qtp-1755884668417-bfb4d875d97e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:28] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3HH5FDCNYR75T6ASZKX5","",-1
"2025-08-22 17:44:28",1755884668504,"zconnapi.vercel.app/token-status","GET","",-1,"k7qtp-1755884668417-bfb4d875d97e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:28,504 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3HH5FDCNYR75T6ASZKX5","",-1
"2025-08-22 17:44:28",1755884668504,"zconnapi.vercel.app/token-status","GET","",-1,"k7qtp-1755884668417-bfb4d875d97e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:28,504 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3HH5FDCNYR75T6ASZKX5","",-1
"2025-08-22 17:44:28",1755884668453,"zconnapi.vercel.app/token-status","GET","",200,"k7qtp-1755884668417-bfb4d875d97e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",151,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3HH5FDCNYR75T6ASZKX5","jRl3ZdDmHZ29",1
"2025-08-22 17:44:25",1755884665671,"zconnapi.vercel.app/token-status","GET","",-1,"2zh2h-1755884665473-afd128b45584","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:25] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3ENJEJ9K0RWXG69D454E","",-1
"2025-08-22 17:44:25",1755884665578,"zconnapi.vercel.app/token-status","GET","",-1,"2zh2h-1755884665473-afd128b45584","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:25,578 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3ENJEJ9K0RWXG69D454E","",-1
"2025-08-22 17:44:25",1755884665578,"zconnapi.vercel.app/token-status","GET","",-1,"2zh2h-1755884665473-afd128b45584","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:25,578 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3ENJEJ9K0RWXG69D454E","",-1
"2025-08-22 17:44:25",1755884665522,"zconnapi.vercel.app/token-status","GET","",200,"2zh2h-1755884665473-afd128b45584","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",136,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3ENJEJ9K0RWXG69D454E","jRl3ZdDmHZ29",1
"2025-08-22 17:44:23",1755884663579,"zconnapi.vercel.app/token-status","GET","",-1,"xf4nd-1755884663389-71d9371336d6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:23] ""GET /token-status HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3CM15GM9RMEQNBZ5ABC1","",-1
"2025-08-22 17:44:23",1755884663481,"zconnapi.vercel.app/token-status","GET","",-1,"xf4nd-1755884663389-71d9371336d6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:23,480 - main - INFO - [main.py:642] - New tokens: Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3CM15GM9RMEQNBZ5ABC1","",-1
"2025-08-22 17:44:23",1755884663481,"zconnapi.vercel.app/token-status","GET","",-1,"xf4nd-1755884663389-71d9371336d6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:23,480 - main - INFO - [main.py:617] - Successfully refreshed access token","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3CM15GM9RMEQNBZ5ABC1","",-1
"2025-08-22 17:44:23",1755884663425,"zconnapi.vercel.app/token-status","GET","",200,"xf4nd-1755884663389-71d9371336d6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",143,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3CM15GM9RMEQNBZ5ABC1","jRl3ZdDmHZ29",1
"2025-08-22 17:44:23",1755884663144,"zconnapi.vercel.app/","GET","",-1,"nczfq-1755884663045-d2d3de46bf1c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:44:23] ""GET / HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3C978090H8287G55BA40","",-1
"2025-08-22 17:44:23",1755884663139,"zconnapi.vercel.app/","GET","",-1,"nczfq-1755884663045-d2d3de46bf1c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:23,138 - main - INFO - [main.py:579] - New tokens (sync): Access expires in 300s, Refresh expires in 1800s","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3C978090H8287G55BA40","",-1
"2025-08-22 17:44:23",1755884663139,"zconnapi.vercel.app/","GET","",-1,"nczfq-1755884663045-d2d3de46bf1c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:44:23,138 - main - INFO - [main.py:554] - Successfully refreshed access token (sync)","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3C978090H8287G55BA40","",-1
"2025-08-22 17:44:23",1755884663079,"zconnapi.vercel.app/","GET","",200,"nczfq-1755884663045-d2d3de46bf1c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",53,"sin1",157,2048,"","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39E3C978090H8287G55BA40","jRl3ZdDmHZ29",1
"2025-08-22 17:42:04",1755884524293,"zconnapi.vercel.app/raw-schedule","GET","",-1,"b72n4-1755884524126-d16224b39814","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"127.0.0.1 - - [22/Aug/2025 17:42:04] ""GET /raw-schedule HTTP/1.1"" 200 -","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39DZ4N7N71GEFZ52EJV4TSM","",-1
"2025-08-22 17:42:04",1755884524216,"zconnapi.vercel.app/raw-schedule","GET","",-1,"b72n4-1755884524126-d16224b39814","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","main","","lambda","/main.py","zconnapi.vercel.app","zconnapi.vercel.app","dpl_9DcRqCaJ4vAn6Gm9voAyjjFsZ8u4",-1,"sin1",-1,-1,"2025-08-22 17:42:04,216 - main - WARNING - [main.py:708] - No valid tokens found","prj_lgcVzSI0rvE9tGSGIbIaLXrk16xx","","","01K39DZ4N7N71GEFZ52EJV4TSM","",-1
